"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
811322100,40,40224,402240039,"811-3221",0,0,"福岡県","フクオカケン","福津市","フクツシ","若木台","ワカギダイ",,,,,,,,,
811330700,40,40224,402240040,"811-3307",0,0,"福岡県","フクオカケン","福津市","フクツシ","渡","ワタリ",,,,,,,,,
839140000,40,40225,402250000,"839-1400",0,0,"福岡県","フクオカケン","うきは市","ウキハシ",,"　","（該当なし）",,,,,,,,
839140100,40,40225,402250001,"839-1401",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町朝田","ウキハマチアサダ",,,,,,,,,
839149700,40,40225,402250001,"839-1497",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町朝田","ウキハマチアサダ",,,,,,"うきは市役所　浮羽庁舎","ウキハシヤクシヨ　ウキハチヨウシヤ","浮羽町朝田５８２－１",
839149300,40,40225,402250001,"839-1493",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町朝田","ウキハマチアサダ",,,,,,"にじ農業協同組合　御幸支所","ニジノウギヨウキヨウドウクミアイ　ミユキシシヨ","浮羽町朝田５８４－１",
839141500,40,40225,402250002,"839-1415",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町妹川","ウキハマチイモガワ",,,,,,,,,
839140200,40,40225,402250003,"839-1402",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町浮羽","ウキハマチウキハ",,,,,,,,,
839141200,40,40225,402250004,"839-1412",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町小塩","ウキハマチコジオ",,,,,,,,,
839140600,40,40225,402250005,"839-1406",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町高見","ウキハマチタカミ",,,,,,,,,
839149800,40,40225,402250005,"839-1498",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町高見","ウキハマチタカミ",,,,,,"株式会社　ユニ・スター","カブシキガイシヤ　ユニ・スタ－","浮羽町高見２１５",
839141400,40,40225,402250006,"839-1414",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町田篭","ウキハマチタゴモリ",,,,,,,,,
839141100,40,40225,402250007,"839-1411",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町流川","ウキハマチナガレカワ",,,,,,,,,
839141300,40,40225,402250008,"839-1413",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町新川","ウキハマチニイカワ",,,,,,,,,
839140400,40,40225,402250009,"839-1404",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町西隈上","ウキハマチニシクマノウエ",,,,,,,,,
839140300,40,40225,402250010,"839-1403",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町東隈上","ウキハマチヒガシクマノウエ",,,,,,,,,
839140500,40,40225,402250011,"839-1405",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町古川","ウキハマチフルカワ",,,,,,,,,
839140700,40,40225,402250012,"839-1407",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町三春","ウキハマチミハル",,,,,,,,,
839140800,40,40225,402250013,"839-1408",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","浮羽町山北","ウキハマチヤマキタ",,,,,,,,,
839132100,40,40225,402250014,"839-1321",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町","ヨシイマチ",,,,,,,,,
839139500,40,40225,402250014,"839-1395",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町","ヨシイマチ",,,,,,"株式会社　栗木商店","カブシキガイシヤ　クリキシヨウテン","吉井町１９１－１",
839139400,40,40225,402250014,"839-1394",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町","ヨシイマチ",,,,,,"合資会社　鳥志商店","ゴウシガイシヤ　トリシシヨウテン","吉井町２２０－３",
839134200,40,40225,402250015,"839-1342",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町生葉","ヨシイマチイクハ",,,,,,,,,
839134100,40,40225,402250016,"839-1341",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町江南","ヨシイマチエナミ",,,,,,,,,
839131200,40,40225,402250017,"839-1312",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町清瀬","ヨシイマチキヨセ",,,,,,,,,
839130100,40,40225,402250018,"839-1301",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町桜井","ヨシイマチサクライ",,,,,,,,,
839134300,40,40225,402250019,"839-1343",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町鷹取","ヨシイマチタカトリ",,,,,,,,,
839130700,40,40225,402250020,"839-1307",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町橘田","ヨシイマチタチバナダ",,,,,,,,,
839130400,40,40225,402250021,"839-1304",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町千年","ヨシイマチチトセ",,,,,,,,,
839130200,40,40225,402250022,"839-1302",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町徳丸","ヨシイマチトクマル",,,,,,,,,
839133300,40,40225,402250023,"839-1333",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町富永","ヨシイマチトミナガ",,,,,,,,,
839134400,40,40225,402250024,"839-1344",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町長栖","ヨシイマチナガス",,,,,,,,,
839130600,40,40225,402250025,"839-1306",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町新治","ヨシイマチニイハル",,,,,,,,,
839139300,40,40225,402250025,"839-1393",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町新治","ヨシイマチニイハル",,,,,,"うきは市役所　吉井庁舎","ウキハシヤクシヨ　ヨシイチヨウシヤ","吉井町新治３１６",
839130500,40,40225,402250026,"839-1305",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町福永","ヨシイマチフクナガ",,,,,,,,,
839133200,40,40225,402250027,"839-1332",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町福益","ヨシイマチフクマス",,,,,,,,,
839139600,40,40225,402250027,"839-1396",1,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町福益","ヨシイマチフクマス",,,,,,"株式会社　筑水キャニコム","カブシキガイシヤ　チクスイキヤニコム","吉井町福益９０－１",
839130300,40,40225,402250028,"839-1303",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町宮田","ヨシイマチミヤダ",,,,,,,,,
839133100,40,40225,402250029,"839-1331",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町屋部","ヨシイマチヤベ",,,,,,,,,
839130800,40,40225,402250030,"839-1308",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町八和田","ヨシイマチヤワタ",,,,,,,,,
839131100,40,40225,402250031,"839-1311",0,0,"福岡県","フクオカケン","うきは市","ウキハシ","吉井町若宮","ヨシイマチワカミヤ",,,,,,,,,
823000000,40,40226,402260000,"823-0000",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ",,"　","（該当なし）",,,,,,,,
823000400,40,40226,402260001,"823-0004",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","磯光","イソミツ",,,,,,,,,
822014400,40,40226,402260002,"822-0144",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","稲光","イナミツ",,,,,,,,,
822013400,40,40226,402260003,"822-0134",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","犬鳴","イヌナキ",,,,,,,,,
822013100,40,40226,402260004,"822-0131",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","乙野","オトノ",,,,,,,,,
822011100,40,40226,402260005,"822-0111",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","金丸","カナマル",,,,,,,,,
822011300,40,40226,402260006,"822-0113",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","金生","カノウ",,,,,,,,,
823001500,40,40226,402260007,"823-0015",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","上有木","カミアルキ",,,,,,,,,
823000500,40,40226,402260008,"823-0005",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","上大隈","カミオオクマ",,,,,,,,,
823855500,40,40226,402260008,"823-8555",1,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","上大隈","カミオオクマ",,,,,,"東芝ＬＳＩパッケージソリューション　株式会社","トウシバエルエスアイパツケ－ジソリユ－シヨン　カブシキガイシヤ","上大隈４７６－１",
823001700,40,40226,402260009,"823-0017",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","倉久","クラヒサ",,,,,,,,,
822014600,40,40226,402260010,"822-0146",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","黒丸","クロマル",,,,,,,,,
822013200,40,40226,402260011,"822-0132",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","小伏","コブシ",,,,,,,,,
822012300,40,40226,402260012,"822-0123",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","三ケ畑","サンガハタ",,,,,,,,,
822012200,40,40226,402260013,"822-0122",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","下","シモ",,,,,,,,,
823001400,40,40226,402260014,"823-0014",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","下有木","シモアルキ",,,,,,,,,
823001600,40,40226,402260015,"823-0016",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","四郎丸","シロウマル",,,,,,,,,
823001300,40,40226,402260016,"823-0013",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","芹田","セリダ",,,,,,,,,
822014100,40,40226,402260017,"822-0141",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","平","タイラ",,,,,,,,,
822014300,40,40226,402260018,"822-0143",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","高野","タカノ",,,,,,,,,
822014200,40,40226,402260019,"822-0142",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","竹原","タケハラ",,,,,,,,,
823000200,40,40226,402260020,"823-0002",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","鶴田","ツルダ",,,,,,,,,
823001200,40,40226,402260021,"823-0012",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","長井鶴","ナガイヅル",,,,,,,,,
822015200,40,40226,402260022,"822-0152",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","沼口","ヌマグチ",,,,,,,,,
822011200,40,40226,402260023,"822-0112",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","原田","ハラダ",,,,,,,,,
822010100,40,40226,402260024,"822-0101",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","福丸","フクマル",,,,,,,,,
822012400,40,40226,402260025,"822-0124",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","縁山畑","ヘリヤマハタ",,,,,,,,,
823000300,40,40226,402260026,"823-0003",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","本城","ホンジョウ",,,,,,,,,
822015100,40,40226,402260027,"822-0151",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","水原","ミズハラ",,,,,,,,,
823001100,40,40226,402260028,"823-0011",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","宮田","ミヤタ",,,,,,,,,
822014500,40,40226,402260029,"822-0145",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","宮永","ミヤナガ",,,,,,,,,
822015300,40,40226,402260030,"822-0153",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","山口","ヤマグチ",,,,,,,,,
822012100,40,40226,402260031,"822-0121",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","湯原","ユバル",,,,,,,,,
823000100,40,40226,402260032,"823-0001",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","龍徳","リュウトク",,,,,,,,,
822013300,40,40226,402260033,"822-0133",0,0,"福岡県","フクオカケン","宮若市","ミヤワカシ","脇田","ワキタ",,,,,,,,,
820020000,40,40227,402270000,"820-0200",0,0,"福岡県","フクオカケン","嘉麻市","カマシ",,"　","（該当なし）",,,,,,,,
820033100,40,40227,402270001,"820-0331",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","芥田","アクタダ",,,,,,,,,
820050100,40,40227,402270002,"820-0501",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","飯田","イイダ",,,,,,,,,
820033400,40,40227,402270003,"820-0334",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","泉河内","イズミコウチ",,,,,,,,,
820020400,40,40227,402270004,"820-0204",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","稲築才田","イナツキサイダ",,,,,,,,,
821001400,40,40227,402270005,"821-0014",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","猪国","イノクニ",,,,,,,,,
820020500,40,40227,402270006,"820-0205",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","岩崎","イワサキ",,,,,,,,,
820029200,40,40227,402270006,"820-0292",1,0,"福岡県","フクオカケン","嘉麻市","カマシ","岩崎","イワサキ",,,,,,"嘉麻市役所　稲築庁舎","カマシヤクシヨ　イナツキチヨウシヤ","岩崎１１４３－３",
820030100,40,40227,402270007,"820-0301",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","牛隈","ウシクマ",,,,,,,,,
820032100,40,40227,402270008,"820-0321",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","馬見","ウマミ",,,,,,,,,
820020100,40,40227,402270009,"820-0201",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","漆生","ウルシオ",,,,,,,,,
821000400,40,40227,402270010,"821-0004",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","大隈","オオクマ",,,,,"（１～１１番地）",,,,
820030400,40,40227,402270010,"820-0304",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","大隈","オオクマ",,,,,"（以下を除く　１～１１番地）",,,,
820030200,40,40227,402270011,"820-0302",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","大隈町","オオクママチ",,,,,,,,,
821000200,40,40227,402270011,"821-0002",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","大隈町","オオクママチ",,,"猪之鼻","イノハナ",,,,,
820039200,40,40227,402270011,"820-0392",1,0,"福岡県","フクオカケン","嘉麻市","カマシ","大隈町","オオクママチ",,,,,,"嘉麻市役所　嘉穂庁舎","カマシヤクシヨ　カホチヨウシヤ","大隈町７３３",
820031400,40,40227,402270012,"820-0314",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","小野谷","オノダニ",,,,,,,,,
820033600,40,40227,402270013,"820-0336",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","嘉穂才田","カホサイタ",,,,,,,,,
820031100,40,40227,402270014,"820-0311",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","上","カミ",,,,,,,,,
820050200,40,40227,402270015,"820-0502",0,0,"福岡県","フクオカケン","嘉麻市","カマシ","上臼井","カミウスイ",,,,,,,,,
820059200,40,40227,402270015,"820-0592",1,0,"福岡県","フクオカケン","嘉麻市","カマシ","上臼井","カミウスイ",,,,,,"嘉麻市役所　碓井庁舎","カマシヤクシヨ　ウスイチヨウシヤ","上臼井４４６番地１",
